,shop_name,creation_date,listing_active_count,num_favorers,currency_code,is_shop_us_based,sale_message,sales_count,review_count,shop_location
12030,SunandFlowersStore,2021-01,22,1,CAD,False,,-99,0,None
12031,disignseller,2021-01,1,0,EUR,False,,-99,0,None
12032,Filmwavee,2021-01,2,0,USD,True,,-99,0,None
12033,AraiNaShop,2021-01,0,0,USD,False,,-99,0,None
12034,DiscreetPuffs,2021-01,0,0,USD,True,,-99,0,None
12035,LenkaStudioGifts,2021-01,1,0,USD,False,,-99,0,None
12036,TheYulieEffect,2021-01,1,0,USD,True,,-99,0,None
12037,IsobelleBarkerShop,2021-01,1,0,USD,False,,-99,0,None
12038,PhaedoCo,2021-01,15,0,USD,True,Thank you for your purchase! ,-99,0,None
12039,PazuruKona,2021-01,1,1,USD,True,,-99,0,None
12040,ThePlaidCowByAmy,2021-01,9,0,CAD,False,"Hi Friends!
My name is Amy!
I am NEW to Etsy but have been SEWING for 20+ years! 
I have an established website and lots of great customers! 
Thanks for checking out my listings!
",-99,0,None
12041,008storak,2021-01,4,0,USD,True,,-99,0,None
12042,frecklefaceshoppe,2021-01,61,0,USD,True,,-99,0,None
12043,HighTimesPaintPour,2021-01,1,0,USD,True,,-99,0,None
12044,AlbertGreenSt,2021-01,1,0,USD,True,,-99,0,None
12045,UndermenShop,2021-01,2,0,USD,True,,-99,0,None
12046,GlasspaintingByAlexa,2021-01,1,0,USD,True,,-99,0,None
12047,BriSampsonSpecials,2021-01,6,0,USD,True,,-99,0,None
12048,LesMagestics,2021-01,10,0,EUR,False,,-99,0,None
12049,ANVI98shop,2021-01,1,0,USD,False,,-99,0,None
12050,TheQuietCornerBooks,2021-01,1,0,USD,True,,-99,0,None
12051,LonestarCraftsStore,2021-01,1,0,USD,True,,-99,0,None
12052,BJTyson,2021-01,2,0,USD,True,,-99,0,None
12053,FashionwalkShop,2021-01,1,0,GBP,False,,-99,0,None
12054,TheLadyandtheLionArt,2021-01,1,1,USD,True,,-99,0,None
12055,MortyDee,2021-01,36,0,AUD,False,,-99,0,None
12056,LunarDesignLondon,2021-01,0,0,GBP,False,,-99,0,None
12057,BumBumBags,2021-01,1,0,USD,True,,-99,0,None
12058,Sarastoremorocco,2021-01,0,0,MAD,False,,-99,-99,None
12059,SeahorseGarden,2021-01,2,0,USD,True,,-99,0,None
12060,2PalsCrafts,2021-01,2,0,USD,True,,-99,0,None
12061,KimsAvantArt,2021-01,7,0,USD,True,,-99,0,None
12062,KandiTreatsLLC,2021-01,9,0,USD,True,,-99,0,None
12063,Kanenein,2021-01,1,0,USD,True,,-99,0,None
12064,BertHallSculpture,2021-01,1,0,GBP,False,,-99,0,None
12065,JeneferBoutique,2021-01,5,0,GBP,False,,-99,0,None
12066,Taylorstinycrafts,2021-01,3,0,USD,True,,-99,0,None
12067,UndergroundArtPrints,2021-01,6,0,GBP,False,,-99,0,None
12068,EstheticsbyCrystalUS,2021-01,2,0,USD,True,,-99,0,None
12069,TarahsArtLife,2021-01,1,0,USD,True,,-99,0,None
12070,AllSewHats,2021-01,2,0,EUR,False,,-99,0,None
12071,Nyrmata,2021-01,1,0,USD,False,,-99,0,None
12072,BestWholesaleFinds,2021-01,3,0,USD,True,,-99,0,None
12073,midnightmints,2021-01,0,1,EUR,False,,-99,0,None
12074,GiftedGalaxies,2021-01,1,0,USD,True,,-99,0,None
12075,HalleBlancoDesigns,2021-01,4,4,USD,True,,-99,0,None
12076,DashofHomeCreations,2021-01,1,0,CAD,False,,-99,0,None
12077,ShopLovelyLines,2021-01,1,0,USD,True,,-99,0,None
12078,LatasiaStore,2021-01,1,0,USD,True,,-99,0,None
12079,ArisClosetFinds,2021-01,10,0,USD,True,,-99,0,None
12080,SukritiBhat,2021-01,1,0,USD,True,,-99,0,None
12081,cryptoseed,2021-01,1,0,USD,True,,-99,0,None
12082,EleanorWalkerTodd,2021-01,5,0,GBP,False,,-99,0,None
12083,BreezyEasyArt,2021-01,0,0,USD,True,,-99,0,None
12084,Spicesisland,2021-01,1,0,USD,False,,-99,0,None
12085,maderasmxmx,2021-01,1,0,USD,True,,-99,0,None
12086,SylenLucJewelry,2021-01,5,0,EUR,False,Hartelijk dank voor je aankoop!,-99,0,None
12087,DivineRoseAlchemy,2021-01,6,0,USD,True,,-99,0,None
12088,BroMuscleGear,2021-01,0,0,USD,True,,-99,0,None
12089,BerryLeeShop,2021-01,1,0,USD,False,,-99,0,None
12090,DigitalcreatiBySarai,2021-01,2,1,USD,True,,-99,0,None
12091,Lebidules,2021-01,7,0,EUR,False,,-99,0,None
12092,shr00k00,2021-01,4,1,USD,False,,-99,0,None
12093,ChthonicCollectibles,2021-01,1,0,USD,True,,-99,0,None
12094,PhncssGB,2021-01,1,0,GBP,False,,-99,0,None
12095,Raryte,2021-01,1,0,PHP,False,,-99,0,None
12096,KimbersArtCreations,2021-01,1,0,USD,True,,-99,0,None
12097,ReevesWoodcrafts,2021-01,0,0,USD,True,,-99,0,None
12098,JadeelzCreations,2021-01,4,0,CAD,False,,-99,0,None
12099,JustAStitchAwayShop,2021-01,3,0,USD,True,,-99,0,None
12100,shr00k00,2021-01,4,1,USD,False,,-99,0,None
12101,ChthonicCollectibles,2021-01,1,0,USD,True,,-99,0,None
12102,PhncssGB,2021-01,1,0,GBP,False,,-99,0,None
12103,Raryte,2021-01,1,0,PHP,False,,-99,0,None
12104,KimbersArtCreations,2021-01,1,0,USD,True,,-99,0,None
12105,ReevesWoodcrafts,2021-01,0,0,USD,True,,-99,0,None
12106,JadeelzCreations,2021-01,4,0,CAD,False,,-99,0,None
12107,JustAStitchAwayShop,2021-01,3,0,USD,True,,-99,0,None
12108,KrispyCards,2021-01,10,0,AUD,False,,-99,0,None
12109,ACNHclay,2021-01,1,1,USD,True,,-99,0,None
12110,HausofSol,2021-01,4,1,USD,True,,-99,0,None
12111,SEYMA21,2021-01,3,2,CAD,False,,-99,0,None
12112,PrincesaRockera,2021-01,2,0,EUR,False,,-99,0,None
12113,GenuinelyYourShop,2021-01,8,0,USD,True,,-99,0,None
12114,Sappato,2021-01,42,4,USD,True,We appreciate you supporting our small business.,-99,0,None
12115,bbcowl,2021-01,1,0,USD,False,,-99,0,None
12116,PatrickGiftShopUS,2021-01,3,0,USD,True,,-99,0,None
12117,edithandaster,2021-01,7,1,USD,True,,-99,0,None
12118,ShopSammyCo,2021-01,1,0,GBP,True,,-99,0,None
12119,CommonScentsUSA,2021-01,14,1,USD,True,,-99,0,None
12120,mjkeychains,2021-01,0,0,USD,True,,-99,0,None
12121,bonnieboxmail,2021-01,1,0,GBP,False,,-99,0,None
12122,BlueCapCommerce,2021-01,4,0,USD,True,,-99,0,None
12123,AmyInWonderlandCo,2021-01,0,1,USD,True,,-99,0,None
12124,Sazum,2021-01,1,0,USD,False,,-99,0,None
12125,Yonnasboutique,2021-01,2,0,USD,True,,-99,0,None
12126,ViralDestination,2021-01,1,0,USD,False,,-99,0,None
12127,ViralSoldier,2021-01,1,0,USD,False,,-99,0,None
12128,TheBaileyCompany,2021-01,3,0,USD,True,"From the Bailey&#39;s too you, Thank You.",-99,0,None
12129,TexasPosterHouse,2021-01,10,0,USD,True,,-99,0,None
12130,LemonLabels,2021-01,1,0,GBP,False,,-99,0,None
12131,CornwallCapturedCo,2021-01,1,0,GBP,False,,-99,0,None
12132,StitchesbyTCrafts,2021-01,1,0,GBP,False,,-99,0,None
12133,StoreEduardKotische,2021-01,22,0,USD,False,,-99,0,None
12134,WolfGirlLLC,2021-01,1,0,USD,True,,-99,0,None
12135,Shipandsheep,2021-01,1,0,USD,False,,-99,0,None
12136,BallsCreationsByErin,2021-01,1,0,AUD,False,,-99,0,None
12137,Adimanche,2021-01,2,0,CAD,False,,-99,0,None
12138,EveryMens,2021-01,2,0,USD,True,,-99,0,None
12139,commongoodscoETSY,2021-01,0,0,USD,True,,-99,0,None
12140,valcreadiy,2021-01,5,0,EUR,False,,-99,0,None
12141,JuiceUrRelationship,2021-01,1,0,USD,True,,-99,0,None
12142,AlterNativeUSshop,2021-01,2,0,USD,True,,-99,0,None
12143,MidwesternMommaCo,2021-01,1,0,USD,True,,-99,0,None
12144,QueendomFarms,2021-01,1,0,USD,True,,-99,0,None
12145,SVinylThingsShop,2021-01,1,0,USD,True,,-99,0,None
12146,UnscentedcandlesUS,2021-01,1,0,USD,True,,-99,0,None
12147,ArtesanoSweden,2021-01,6,1,SEK,False,,-99,0,None
12148,MeganShermanShop,2021-01,1,0,USD,False,,-99,0,None
12149,DesignpaletteCo,2021-01,0,0,USD,True,,-99,-99,None
12150,MosCraftshop,2021-01,1,0,USD,True,,-99,0,None
12151,BoraBox,2021-01,5,1,USD,True,,-99,0,None
12152,NarayanHandmadestore,2021-01,1,0,USD,False,,-99,0,None
12153,BobsBlast,2021-01,1,0,USD,True,,-99,0,None
12154,TTDesignsUS,2021-01,1,1,USD,True,,-99,1,None
12155,GhazaalaShop,2021-01,2,0,USD,False,,-99,0,None
12156,TOYYAstore,2021-01,14,1,GBP,False,,-99,0,None
12157,UKwithLOVE,2021-01,1,0,GBP,False,,-99,0,None
12158,ElephantRidersUnite,2021-01,3,1,USD,True,Thanks so much for your purchase! Items ship within 1 to 2 weeks of your sale! I hope you love it!,-99,0,None
12159,OneClickSticks,2021-01,1,0,USD,True,thank you for shopping with OneClick Sticks! We greatly appreciate you for considering us in your online shopping needs!,-99,0,None
12160,KoloursBeautyBar,2021-01,8,0,GBP,False,"Thankyou so much for making a purchase with us. We will do our very best to get your basket packed up and shipped out as soon as we possibly can! 

If you have any lil questions please don&#39;t hesitate to drop us a message.",-99,0,None
12161,MissMillyDE,2021-01,5,0,EUR,False,,-99,0,None
12162,EarThingsDesigns,2021-01,5,0,USD,True,,-99,0,None
12163,BourbonWareShop,2021-01,1,0,USD,True,,-99,0,None
12164,FindYourFreak,2021-01,0,1,USD,True,,-99,-99,None
12165,FairyTaleByGreta,2021-01,4,0,EUR,False,,-99,0,None
12166,Bottles2Bags,2021-01,1,0,USD,True,,-99,0,None
12167,AOSxco,2021-01,14,0,PHP,False,"Hello, 

Thank you for choosing AOS.co to syle and upgrade your home. From everyone at AOS.co, we want to thank you for supporting our small business.

We hope you enjoy your purchase and if you have any questions, please don’t hesitate to reach out. We love hearing from our customers—whether you love your purchase or have ideas for how we can make the experience even better.

Thank you again and welcome to the AOS.co family!

Best,
Beatrice",-99,0,None
12168,UrbanAngelsStore,2021-01,1,0,USD,False,,-99,0,None
12169,TrailsideTable,2021-01,5,1,USD,True,,-99,0,None
12170,VallisLashesShop,2021-01,5,3,EUR,False,"Hi doll, how may I help you?",-99,0,None
12171,PenelopeBanksShop,2021-01,2,0,USD,True,,-99,0,None
12172,DaisiesandDaffs,2021-01,1,0,GBP,False,,-99,0,None
12173,BrennaDSkillern,2021-01,1,0,USD,True,,-99,0,None
12174,PaladinPrints,2021-01,1,0,USD,True,,-99,0,None
12175,4YouGiftsCreations,2021-01,1,0,GBP,False,,-99,0,None
12176,AnythingPawsibleGB,2021-01,2,2,GBP,False,,-99,0,None
12177,Luxcharmsllc,2021-01,1,0,USD,True,,-99,0,None
12178,MyDreamKnitShop,2021-01,1,0,USD,True,,-99,0,None
12179,ChipRecords,2021-01,1,0,USD,True,,-99,0,None
12180,customized0curtain,2021-01,1,0,USD,True,,-99,0,None
12181,PaintingPlanet32,2021-01,1,1,USD,True,,-99,0,None
12182,TheBandBabies,2021-01,1,0,GBP,False,,-99,0,None
12183,Frznshoop,2021-01,8,1,USD,False,,-99,0,None
12184,DakotaRidgeGames,2021-01,1,0,USD,True,,-99,0,None
12185,Loveccessories,2021-01,0,0,USD,True,Thank-you for your purchase! Don’t forget to leave a review after you have received your order!Enjoy,-99,-99,None
12186,kiskisiyapiya,2021-01,5,7,CAD,False,,-99,0,None
12187,LoveLandonShop,2021-01,3,0,USD,True,,-99,0,None
12188,ikigai83,2021-01,7,0,GBP,False,,-99,0,None
12189,McKayDesignShop,2021-01,2,0,CAD,False,,-99,0,None
12190,Erwinhandcrafts,2021-01,1,0,CAD,False,,-99,0,None
12191,extravagantaromas,2021-01,4,0,GBP,False,,-99,0,None
12192,PocoLocoArtStudio,2021-01,0,0,EUR,False,,-99,0,None
12193,OutSticker,2021-01,1,0,TRY,False,,-99,0,None
12194,JasonGarlandShop,2021-01,1,0,USD,True,,-99,0,None
12195,crochetbykatt,2021-01,1,0,USD,True,,-99,0,None
12196,BackToSchoolLOL,2021-01,1,0,USD,True,,-99,0,None
12197,LizzyKayeCreations,2021-01,2,0,USD,True,,-99,0,None
12198,CelestialEssential,2021-01,2,2,USD,True,,-99,0,None
12199,PazyAmorCreations,2021-01,1,0,USD,True,,-99,0,None
12200,LoveLandonShop,2021-01,3,0,USD,True,,-99,0,None
12201,ikigai83,2021-01,7,0,GBP,False,,-99,0,None
12202,McKayDesignShop,2021-01,2,0,CAD,False,,-99,0,None
12203,Erwinhandcrafts,2021-01,1,0,CAD,False,,-99,0,None
12204,extravagantaromas,2021-01,4,0,GBP,False,,-99,0,None
12205,PocoLocoArtStudio,2021-01,0,0,EUR,False,,-99,0,None
12206,OutSticker,2021-01,1,0,TRY,False,,-99,0,None
12207,JasonGarlandShop,2021-01,1,0,USD,True,,-99,0,None
12208,crochetbykatt,2021-01,1,0,USD,True,,-99,0,None
12209,BackToSchoolLOL,2021-01,1,0,USD,True,,-99,0,None
12210,LizzyKayeCreations,2021-01,2,0,USD,True,,-99,0,None
12211,CelestialEssential,2021-01,2,2,USD,True,,-99,0,None
12212,PazyAmorCreations,2021-01,1,0,USD,True,,-99,0,None
12213,JazzyGilesDesigns,2021-01,6,0,GBP,False,,-99,0,None
12214,Harihandmadeshop,2021-01,1,0,USD,False,,-99,0,None
12215,LenasboutiqueNZ,2021-01,1,0,NZD,False,,-99,0,None
12216,CleverLittleBox,2021-01,1,0,GBP,False,Thank you for choosing ‘Clever Little Box’.,-99,0,None
12217,WatercolorHavenPrint,2021-01,0,0,USD,True,,-99,0,None
12218,Lisasdesign248,2021-01,1,0,USD,True,,-99,0,None
12219,BelleAmeResin,2021-01,24,0,USD,True,,-99,1,None
12220,LittleMillyPrints,2021-01,1,0,USD,True,,-99,0,None
12221,AlexMallettJewellery,2021-01,8,0,GBP,False,,-99,0,None
12222,ACNHbabies,2021-01,4,0,USD,True,,-99,0,None
12223,JessJPhotographyArt,2021-01,6,1,GBP,False,,-99,0,None
12224,SimpleAndClear,2021-01,1,0,USD,False,,-99,0,None
12225,KraftcornerArt,2021-01,4,0,CAD,False,,-99,0,None
12226,LittleWonderfulUK,2021-01,0,0,GBP,False,,-99,0,None
12227,DriftingDauber,2021-01,2,0,USD,True,,-99,0,None
12228,OceanOffline,2021-01,4,0,USD,False,Please send e-mail address to download your purchase!,-99,0,None
12229,CheekybyEvee,2021-01,4,0,USD,True,,-99,0,None
12230,OahNailsOx,2021-01,6,0,GBP,False,,-99,0,None
12231,OrganisedmeShop,2021-01,10,1,GBP,False,,-99,0,None
12232,buuge,2021-01,1,0,TRY,False,,-99,0,None
12233,BeeBurnCandleCoLLC,2021-01,2,0,USD,True,Thank you for supporting my small black business!,-99,0,None
12234,TaraAllThingsCricut,2021-01,4,0,CAD,False,,-99,0,None
12235,CasenoCases,2021-01,1,0,EUR,False,,-99,0,None
12236,bessieschneider85,2021-01,1,0,CAD,True,,-99,0,None
12237,HeartLandTshirt,2021-01,1,0,USD,True,,-99,0,None
12238,JuliesPrintsCo,2021-01,5,0,USD,True,,-99,0,None
12239,MidnightKittenArts,2021-01,1,0,EUR,False,,-99,0,None
12240,SASICANDLES,2021-01,1,0,GBP,False,,-99,0,None
12241,Square1DesignsGB,2021-01,11,0,GBP,False,,-99,0,None
12242,CAANAS,2021-01,15,0,USD,False,,-99,0,None
12243,JonMSandlin,2021-01,1,0,USD,True,,-99,0,None
12244,TheVillageVibey,2021-01,21,0,GBP,False,,-99,0,None
12245,ElliePhotosUK,2021-01,2,0,GBP,False,,-99,0,None
12246,GreekHerbsTeaOil,2021-01,19,1,EUR,False,,-99,0,None
12247,AlwayzTreatYourself,2021-01,7,0,GBP,False,,-99,0,None
12248,Ingebrigtsenshop,2021-01,1,0,USD,False,,-99,0,None
12249,TinCanCigarCo,2021-01,7,0,USD,True,,-99,0,None
12250,OgreEars,2021-01,4,0,USD,True,,-99,0,None
12251,Bodlerart,2021-01,0,0,USD,False,,-99,-99,None
12252,KOROLEVartista,2021-01,1,0,USD,False,,-99,0,None
12253,SewistSerendipity,2021-01,1,0,GBP,False,,-99,0,None
12254,JAINICABAGDESIGN,2021-01,1,0,GBP,False,,-99,0,None
12255,FilipaColours,2021-01,1,0,GBP,False,,-99,0,None
12256,selectaSchoice,2021-01,1,0,DKK,False,,-99,0,None
12257,timber2earth,2021-01,1,0,USD,True,,-99,0,None
12258,paaxod,2021-01,1,0,USD,False,,-99,0,None
12259,BuyAcnhItems,2021-01,1,0,EUR,False,,-99,0,None
12260,CraftedForYouUK,2021-01,2,0,GBP,False,,-99,0,None
12261,OasisEssentialsAU,2021-01,2,0,AUD,False,,-99,0,None
12262,PakiManuArtist,2021-01,3,0,USD,True,,-99,0,None
12263,KATIEHANDBAGS,2021-01,1,0,GBP,False,,-99,0,None
12264,DaisyJaynesilks,2021-01,3,0,GBP,False,,-99,0,None
12265,BlueBerryShopDesigns,2021-01,1,0,USD,False,,-99,0,None
12266,MyLittleBeesDesigns,2021-01,34,1,GBP,False,,-99,0,None
12267,SwaggyWoof,2021-01,0,0,USD,True,,-99,0,None
12268,XolotlSilverJewelry,2021-01,4,0,USD,True,,-99,0,None
12269,MysticMoonCA,2021-01,12,5,CAD,False,🤍✨Thank you so much for your support✨🤍,-99,0,None
12270,StevenFarrellArt,2021-01,5,0,EUR,False,,-99,0,None
12271,britney4shop,2021-01,0,0,USD,False,,-99,0,None
12272,FinneStudioArt,2021-01,0,0,GBP,False,Thank you so much for purchasing! It really means the world to me. I hope you love your new print! Fiona x,-99,0,None
12273,ShopnSmellTheRoses,2021-01,2,1,USD,True,Relax While Enjoying The Aroma,-99,0,None
12274,cueroRentero,2021-01,7,0,EUR,False,,-99,0,None
12275,KiinOolSkincare,2021-01,1,1,USD,True,,-99,0,None
12276,DoodleTwinsDesigns,2021-01,1,0,USD,True,,-99,0,None
12277,Joeshater,2021-01,1,0,USD,False,,-99,0,None
12278,MMPCraft,2021-01,1,0,USD,True,,-99,0,None
12279,FashionGoodsUS,2021-01,1,0,USD,True,,-99,0,None
12280,NervanaStudio,2021-01,5,0,CAD,False,,-99,0,None
12281,EffieKeville,2021-01,3,0,GBP,False,,-99,0,None
12282,ArtiDrawings,2021-01,3,0,EUR,False,,-99,0,None
12283,anniestoess,2021-01,0,0,USD,True,,-99,0,None
12284,angelinaruizstudio,2021-01,3,0,USD,True,,-99,0,None
12285,TheEthicalHippie,2021-01,1,0,GBP,False,,-99,0,None
12286,QueenShxt,2021-01,7,0,USD,True,,-99,0,None
12287,CortanaStore,2021-01,0,0,EUR,False,,-99,-99,None
12288,LOOkartCie,2021-01,0,0,USD,False,,-99,-99,None
12289,NikitasKreationen,2021-01,3,0,EUR,False,,-99,0,None
12290,Stolaren,2021-01,3,0,EUR,False,,-99,0,None
12291,LoxCraftygifts,2021-01,5,0,GBP,False,,-99,0,None
12292,ChrysallisArt,2021-01,8,0,EUR,False,,-99,0,None
12293,MetricBeautyArt,2021-01,4,0,USD,True,,-99,0,None
12294,JEMbroideryGoods,2021-01,2,3,USD,True,,-99,0,None
12295,TheMinimalMystic,2021-01,1,0,USD,True,,-99,0,None
12296,PookaPaintings,2021-01,1,0,USD,True,,-99,0,None
12297,JDREADS,2021-01,9,1,USD,True,,-99,0,None
12298,ToniannsShop,2021-01,4,0,USD,True,,-99,0,None
12299,Busybumblecrochet,2021-01,9,1,GBP,False,,-99,0,None
12300,NikitasKreationen,2021-01,3,0,EUR,False,,-99,0,None
12301,Stolaren,2021-01,3,0,EUR,False,,-99,0,None
12302,LoxCraftygifts,2021-01,5,0,GBP,False,,-99,0,None
12303,ChrysallisArt,2021-01,8,0,EUR,False,,-99,0,None
12304,MetricBeautyArt,2021-01,4,0,USD,True,,-99,0,None
12305,JEMbroideryGoods,2021-01,2,3,USD,True,,-99,0,None
12306,TheMinimalMystic,2021-01,1,0,USD,True,,-99,0,None
12307,PookaPaintings,2021-01,1,0,USD,True,,-99,0,None
12308,JDREADS,2021-01,9,1,USD,True,,-99,0,None
12309,ToniannsShop,2021-01,4,0,USD,True,,-99,0,None
12310,Busybumblecrochet,2021-01,9,1,GBP,False,,-99,0,None
12311,AmyAndradeStore,2021-01,1,0,USD,True,,-99,0,None
12312,SexyMexyDesigns,2021-01,8,4,USD,True,,-99,0,None
12313,CupsWithWords,2021-01,8,0,GBP,False,,-99,0,None
12314,Brillanceshop,2021-01,2,0,USD,False,,-99,0,None
12315,Kdimension6,2021-01,1,0,USD,False,,-99,0,None
12316,CallumsPresets,2021-01,5,0,CAD,False,,-99,0,None
12317,WoodFamilyPZ,2021-01,2,0,USD,True,,-99,0,None
12318,CocoGems421,2021-01,7,0,USD,True,,-99,0,None
12319,KingsleyCollections,2021-01,1,0,GBP,False,,-99,0,None
12320,WildChildCacao,2021-01,1,1,EUR,False,,-99,0,None
12321,RiadLeLimounStore,2021-01,0,0,EUR,False,,-99,0,None
12322,WondrousStudio,2021-01,1,0,USD,True,,-99,0,None
12323,TheKeeningCrow,2021-01,4,0,USD,True,,-99,0,None
12324,PrintsCustomShop,2021-01,2,0,GBP,False,,-99,0,None
12325,DigitalCreativeLiss,2021-01,3,0,USD,False,,-99,0,None
12326,CrochetCrazeCraft,2021-01,1,0,GBP,False,,-99,0,None
12327,BlushedPinkCo,2021-01,12,1,USD,True,,-99,0,None
12328,TypeOneDesignCo,2021-01,5,0,USD,True,,-99,0,None
12329,Tomoyashopping,2021-01,2,0,USD,False,,-99,0,None
12330,byteagmareen,2021-01,1,0,USD,True,,-99,0,None
12331,TheMinimalMando,2021-01,0,0,GBP,False,,-99,0,None
12332,BykenzieByLaura,2021-01,4,0,GBP,False,,-99,0,None
12333,ThirstBeauty,2021-01,8,0,USD,True,,-99,0,None
12334,KnitterPleaseByLaRue,2021-01,7,4,USD,True,,-99,0,None
12335,GwapCityCouture,2021-01,1,0,USD,True,,-99,0,None
12336,RosePaintsPots,2021-01,2,0,GBP,False,,-99,0,None
12337,SoLovelyDesignsStore,2021-01,0,0,GBP,False,,-99,0,None
12338,DiamondHandsShop,2021-01,0,0,EUR,False,,-99,0,None
12339,JustPlainOrigami,2021-01,3,1,USD,True,,-99,0,None
12340,JamesHawkinsStudios,2021-01,0,0,GBP,False,"Thank you so much for your order, you just made me do a happy dance!",-99,0,None
12341,SmallBatchPlants,2021-01,1,0,USD,True,,-99,0,None
12342,ViralAlert,2021-01,1,0,USD,False,,-99,0,None
12343,OobaDesign,2021-01,25,0,USD,True,Thank you for your purchase and we hope you love our unique products as much as we do. We look forward to your wonderful review and look forward to welcoming you back again soon!,-99,0,None
12344,AngelsDiamonds,2021-01,3,0,USD,True,,-99,0,None
12345,JustGirlss,2021-01,1,0,USD,True,,-99,0,None
12346,KimmCreationsCo,2021-01,11,0,USD,True,,-99,0,None
12347,konstantinidoue,2021-01,2,0,USD,False,,-99,0,None
12348,CrossbowsABCFShop,2021-01,1,0,USD,True,,-99,0,None
12349,Artizenia,2021-01,3,0,USD,True,,-99,0,None
12350,ThePlantMillennial,2021-01,2,0,USD,True,,-99,0,None
12351,Therealseamossguy,2021-01,1,0,USD,True,,-99,0,None
12352,SiberiaClothes,2021-01,1,0,USD,False,,-99,0,None
12353,BewitchingYourMind,2021-01,5,0,GBP,False,,-99,0,None
12354,PeacefulDwelling,2021-01,2,1,USD,True,,-99,0,None
12355,wildwoodrambler,2021-01,1,0,CAD,False,,-99,0,None
12356,WHATEVERITTAKESstore,2021-01,1,0,USD,True,,-99,0,None
12357,NoeticJewellery,2021-01,3,0,GBP,False,,-99,0,None
12358,SKYNSUITS,2021-01,11,0,USD,True,,-99,0,None
12359,KindnessIsKeyJewelry,2021-01,11,6,USD,True,,-99,0,None
12360,AccentShelvesCA,2021-01,1,0,CAD,False,,-99,0,None
12361,CashCraftsStore,2021-01,1,0,USD,True,,-99,0,None
12362,DLashesx,2021-01,1,0,GBP,False,,-99,0,None
12363,SugarShackandCo,2021-01,0,0,AUD,False,,-99,0,None
12364,DiamongBags,2021-01,6,0,USD,False,,-99,0,None
12365,HighSupplyCreations,2021-01,1,0,GBP,False,,-99,0,None
12366,OpalandMint,2021-01,6,0,USD,True,,-99,0,None
12367,PaletteKnifeArtist,2021-01,1,0,USD,False,,-99,0,None
12368,DynamoInc,2021-01,2,0,USD,True,,-99,0,None
12369,BuffaloNickelDesigns,2021-01,11,9,USD,True,,-99,0,None
12370,moustachegirlcrafts,2021-01,17,9,GBP,False,,-99,0,None
12371,MoonstarCraftsShop,2021-01,1,0,USD,True,,-99,0,None
12372,silverbysinan,2021-01,0,0,USD,False,,-99,0,None
12373,NARIN04,2021-01,3,2,USD,False,,-99,0,None
12374,LuxCrew,2021-01,8,0,TRY,False,,-99,0,None
12375,DaytodaycreationsCo,2021-01,8,1,GBP,False,Thankyou for your custom!,-99,0,None
12376,PaigeHarrisShop,2021-01,1,0,USD,False,,-99,0,None
12377,RitaSchneiderHome,2021-01,2,0,USD,True,,-99,0,None
12378,ZStylezzCreations,2021-01,6,0,USD,True,,-99,0,None
12379,Craftycolemans,2021-01,5,0,GBP,False,,-99,0,None
12380,NomeCreatividad,2021-01,2,0,EUR,False,,-99,0,None
12381,FlowersIntoLove,2021-01,1,3,USD,False,,-99,0,None
12382,MykelRayZ,2021-01,1,0,USD,True,,-99,0,None
12383,Studio45Sheffield,2021-01,2,0,GBP,False,,-99,0,None
12384,CoolvibsCreations,2021-01,0,0,USD,True,,-99,0,None
12385,Bezprints,2021-01,1,0,GBP,False,,-99,0,None
12386,AlmaVivid,2021-01,1,0,USD,False,,-99,0,None
12387,denisalysdesignprint,2021-01,1,0,EUR,False,,-99,0,None
12388,lisashoptoday,2021-01,1,0,CAD,False,,-99,0,None
12389,EssenceCraftBoutique,2021-01,6,0,USD,True,,-99,0,None
12390,THREEHEADSDesigns,2021-01,13,4,EUR,False,,-99,0,None
12391,Sugarsoles25,2021-01,1,0,CAD,False,,-99,0,None
12392,spellcastedstudio,2021-01,6,2,USD,True,,-99,0,None
12393,HKHomesteadDesigns,2021-01,3,0,USD,True,,-99,0,None
12394,PhillipUSCrafts,2021-01,4,0,USD,True,,-99,0,None
12395,pickleandpenguin,2021-01,2,0,GBP,False,,-99,0,None
12396,MittenBayCreations,2021-01,1,0,USD,True,,-99,0,None
12397,LydiaBowsBoutique,2021-01,2,0,GBP,False,,-99,0,None
12398,PKSDE,2021-01,6,1,EUR,False,,-99,0,None
12399,MostlyCreative,2021-01,6,1,USD,True,,-99,0,None
12400,HKHomesteadDesigns,2021-01,3,0,USD,True,,-99,0,None
12401,PhillipUSCrafts,2021-01,4,0,USD,True,,-99,0,None
12402,pickleandpenguin,2021-01,2,0,GBP,False,,-99,0,None
12403,MittenBayCreations,2021-01,1,0,USD,True,,-99,0,None
12404,LydiaBowsBoutique,2021-01,2,0,GBP,False,,-99,0,None
12405,PKSDE,2021-01,6,1,EUR,False,,-99,0,None
12406,MostlyCreative,2021-01,6,1,USD,True,,-99,0,None
12407,JillianFurry,2021-01,1,6,USD,True,,-99,0,None
12408,daniellekiefferart,2021-01,1,1,USD,True,,-99,0,None
12409,BeachHeartCornwall,2021-01,31,7,GBP,False,,-99,0,None
12410,CLdesignsbyChantelle,2021-01,2,0,AUD,False,,-99,0,None
12411,MahunaPoesie,2021-01,1,0,EUR,False,,-99,0,None
